-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050000	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050001	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050002	0.100000
-0.050003	0.100000
-0.050003	0.100000
-0.050003	0.100000
-0.050003	0.100000
-0.050003	0.100000
-0.050003	0.100000
-0.050003	0.100000
-0.050004	0.100001
-0.050004	0.100001
-0.050004	0.100001
-0.050004	0.100001
-0.050004	0.100001
-0.050004	0.100001
-0.050005	0.100001
-0.050005	0.100001
-0.050005	0.100001
-0.050005	0.100001
-0.050005	0.100001
-0.050006	0.100001
-0.050006	0.100001
-0.050006	0.100001
-0.050006	0.100001
-0.050006	0.100001
-0.050007	0.100001
-0.050007	0.100001
-0.050007	0.100001
-0.050007	0.100001
-0.050008	0.100001
-0.050008	0.100001
-0.050008	0.100001
-0.050008	0.100001
-0.050009	0.100001
-0.050009	0.100001
-0.050009	0.100001
-0.050009	0.100001
-0.050010	0.100001
-0.050010	0.100001
-0.050010	0.100002
-0.050011	0.100002
-0.050011	0.100002
-0.050011	0.100002
-0.050012	0.100002
-0.050012	0.100002
-0.050012	0.100002
-0.050013	0.100002
-0.050013	0.100002
-0.050013	0.100002
-0.050014	0.100002
-0.050014	0.100002
-0.050015	0.100002
-0.050015	0.100002
-0.050015	0.100002
-0.050016	0.100002
-0.050016	0.100002
-0.050017	0.100002
-0.050017	0.100002
-0.050018	0.100003
-0.050018	0.100003
-0.050018	0.100003
-0.050019	0.100003
-0.050019	0.100003
-0.050020	0.100003
-0.050020	0.100003
-0.050021	0.100003
-0.050021	0.100003
-0.050022	0.100003
-0.050022	0.100003
-0.050023	0.100003
-0.050023	0.100003
-0.050024	0.100003
-0.050024	0.100004
-0.050025	0.100004
-0.050026	0.100004
-0.050026	0.100004
-0.050027	0.100004
-0.050027	0.100004
-0.050028	0.100004
-0.050029	0.100004
-0.050029	0.100004
-0.050030	0.100004
-0.050030	0.100004
-0.050031	0.100004
-0.050032	0.100005
-0.050032	0.100005
-0.050033	0.100005
-0.050034	0.100005
-0.050034	0.100005
-0.050035	0.100005
-0.050036	0.100005
-0.050036	0.100005
-0.050037	0.100005
-0.050038	0.100005
-0.050039	0.100006
-0.050039	0.100006
-0.050040	0.100006
-0.050041	0.100006
-0.050042	0.100006
-0.050042	0.100006
-0.050043	0.100006
-0.050044	0.100006
-0.050045	0.100006
-0.050046	0.100007
-0.050047	0.100007
-0.050047	0.100007
-0.050048	0.100007
-0.050049	0.100007
-0.050050	0.100007
-0.050051	0.100007
-0.050052	0.100007
-0.050053	0.100008
-0.050054	0.100008
-0.050054	0.100008
-0.050055	0.100008
-0.050056	0.100008
-0.050057	0.100008
-0.050058	0.100008
-0.050059	0.100009
-0.050060	0.100009
-0.050061	0.100009
-0.050062	0.100009
-0.050063	0.100009
-0.050064	0.100009
-0.050065	0.100009
-0.050066	0.100010
-0.050067	0.100010
-0.050069	0.100010
-0.050070	0.100010
-0.050071	0.100010
-0.050072	0.100010
-0.050073	0.100011
-0.050074	0.100011
-0.050075	0.100011
-0.050076	0.100011
-0.050078	0.100011
-0.050079	0.100011
-0.050080	0.100012
-0.050081	0.100012
-0.050082	0.100012
-0.050084	0.100012
-0.050085	0.100012
-0.050086	0.100012
-0.050087	0.100013
-0.050089	0.100013
-0.050090	0.100013
-0.050091	0.100013
-0.050092	0.100013
-0.050094	0.100014
-0.050095	0.100014
-0.050096	0.100014
-0.050098	0.100014
-0.050099	0.100014
-0.050101	0.100014
-0.050102	0.100015
-0.050103	0.100015
-0.050105	0.100015
-0.050106	0.100015
-0.050108	0.100016
-0.050109	0.100016
-0.050111	0.100016
-0.050112	0.100016
-0.050114	0.100016
-0.050115	0.100017
-0.050117	0.100017
-0.050118	0.100017
-0.050120	0.100017
-0.050121	0.100017
-0.050123	0.100018
-0.050124	0.100018
-0.050126	0.100018
-0.050128	0.100018
-0.050129	0.100019
-0.050131	0.100019
-0.050133	0.100019
-0.050134	0.100019
-0.050136	0.100020
-0.050138	0.100020
-0.050139	0.100020
-0.050141	0.100020
-0.050143	0.100021
-0.050145	0.100021
-0.050146	0.100021
-0.050148	0.100021
-0.050150	0.100022
-0.050152	0.100022
-0.050154	0.100022
-0.050155	0.100022
-0.050157	0.100023
-0.050159	0.100023
-0.050161	0.100023
-0.050163	0.100023
-0.050165	0.100024
-0.050167	0.100024
-0.050169	0.100024
-0.050171	0.100025
-0.050173	0.100025
-0.050175	0.100025
-0.050177	0.100025
-0.050179	0.100026
-0.050181	0.100026
-0.050183	0.100026
-0.050185	0.100027
-0.050187	0.100027
-0.050189	0.100027
-0.050191	0.100027
-0.050193	0.100028
-0.050195	0.100028
-0.050197	0.100028
-0.050200	0.100029
-0.050202	0.100029
-0.050204	0.100029
-0.050206	0.100030
-0.050208	0.100030
-0.050211	0.100030
-0.050213	0.100031
-0.050215	0.100031
-0.050217	0.100031
-0.050220	0.100032
-0.050222	0.100032
-0.050224	0.100032
-0.050227	0.100033
-0.050229	0.100033
-0.050232	0.100033
-0.050234	0.100034
-0.050236	0.100034
-0.050239	0.100034
-0.050241	0.100035
-0.050244	0.100035
-0.050246	0.100035
-0.050249	0.100036
-0.050251	0.100036
-0.050254	0.100036
-0.050256	0.100037
-0.050259	0.100037
-0.050261	0.100038
-0.050264	0.100038
-0.050267	0.100038
-0.050269	0.100039
-0.050272	0.100039
-0.050275	0.100039
-0.050277	0.100040
-0.050280	0.100040
-0.050283	0.100041
-0.050285	0.100041
-0.050288	0.100041
-0.050291	0.100042
-0.050294	0.100042
-0.050296	0.100043
-0.050299	0.100043
-0.050302	0.100043
-0.050305	0.100044
-0.050308	0.100044
-0.050311	0.100045
-0.050314	0.100045
-0.050317	0.100045
-0.050320	0.100046
-0.050322	0.100046
-0.050325	0.100047
-0.050328	0.100047
-0.050331	0.100048
-0.050334	0.100048
-0.050338	0.100048
-0.050341	0.100049
-0.050344	0.100049
-0.050347	0.100050
-0.050350	0.100050
-0.050353	0.100051
-0.050356	0.100051
-0.050359	0.100052
-0.050363	0.100052
-0.050366	0.100052
-0.050369	0.100053
-0.050372	0.100053
-0.050375	0.100054
-0.050379	0.100054
-0.050382	0.100055
-0.050385	0.100055
-0.050389	0.100056
-0.050392	0.100056
-0.050395	0.100057
-0.050399	0.100057
-0.050402	0.100058
-0.050406	0.100058
-0.050409	0.100059
-0.050413	0.100059
-0.050416	0.100060
-0.050420	0.100060
-0.050423	0.100061
-0.050427	0.100061
-0.050430	0.100062
-0.050434	0.100062
-0.050437	0.100063
-0.050441	0.100063
-0.050445	0.100064
-0.050448	0.100064
-0.050452	0.100065
-0.050456	0.100065
-0.050459	0.100066
-0.050463	0.100066
-0.050467	0.100067
-0.050471	0.100067
-0.050474	0.100068
-0.050478	0.100068
-0.050482	0.100069
-0.050486	0.100070
-0.050490	0.100070
-0.050494	0.100071
-0.050498	0.100071
-0.050501	0.100072
-0.050505	0.100072
-0.050509	0.100073
-0.050513	0.100073
-0.050517	0.100074
-0.050521	0.100075
-0.050525	0.100075
-0.050530	0.100076
-0.050534	0.100076
-0.050538	0.100077
-0.050542	0.100078
-0.050546	0.100078
-0.050550	0.100079
-0.050554	0.100079
-0.050559	0.100080
-0.050563	0.100080
-0.050567	0.100081
-0.050571	0.100082
-0.050576	0.100082
-0.050580	0.100083
-0.050584	0.100084
-0.050589	0.100084
-0.050593	0.100085
-0.050597	0.100085
-0.050602	0.100086
-0.050606	0.100087
-0.050611	0.100087
-0.050615	0.100088
-0.050620	0.100089
-0.050624	0.100089
-0.050629	0.100090
-0.050633	0.100091
-0.050638	0.100091
-0.050643	0.100092
-0.050647	0.100092
-0.050652	0.100093
-0.050657	0.100094
-0.050661	0.100094
-0.050666	0.100095
-0.050671	0.100096
-0.050675	0.100096
-0.050680	0.100097
-0.050685	0.100098
-0.050690	0.100099
-0.050695	0.100099
-0.050700	0.100100
-0.050704	0.100101
-0.050709	0.100101
-0.050714	0.100102
-0.050719	0.100103
-0.050724	0.100103
-0.050729	0.100104
-0.050734	0.100105
-0.050739	0.100106
-0.050744	0.100106
-0.050749	0.100107
-0.050755	0.100108
-0.050760	0.100108
-0.050765	0.100109
-0.050770	0.100110
-0.050775	0.100111
-0.050780	0.100111
-0.050786	0.100112
-0.050791	0.100113
-0.050796	0.100114
-0.050801	0.100114
-0.050807	0.100115
-0.050812	0.100116
-0.050818	0.100117
-0.050823	0.100117
-0.050828	0.100118
-0.050834	0.100119
-0.050839	0.100120
-0.050845	0.100120
-0.050850	0.100121
-0.050856	0.100122
-0.050861	0.100123
-0.050867	0.100124
-0.050873	0.100124
-0.050878	0.100125
-0.050884	0.100126
-0.050889	0.100127
-0.050895	0.100128
-0.050901	0.100128
-0.050907	0.100129
-0.050912	0.100130
-0.050918	0.100131
-0.050924	0.100132
-0.050930	0.100133
-0.050936	0.100133
-0.050942	0.100134
-0.050947	0.100135
-0.050953	0.100136
-0.050959	0.100137
-0.050965	0.100138
-0.050971	0.100138
-0.050977	0.100139
-0.050983	0.100140
-0.050989	0.100141
-0.050996	0.100142
-0.051002	0.100143
-0.051008	0.100144
-0.051014	0.100144
-0.051020	0.100145
-0.051026	0.100146
-0.051033	0.100147
-0.051039	0.100148
-0.051045	0.100149
-0.051051	0.100150
-0.051058	0.100151
-0.051064	0.100152
-0.051071	0.100152
-0.051077	0.100153
-0.051083	0.100154
-0.051090	0.100155
-0.051096	0.100156
-0.051103	0.100157
-0.051109	0.100158
-0.051116	0.100159
-0.051122	0.100160
-0.051129	0.100161
-0.051136	0.100162
-0.051142	0.100163
-0.051149	0.100164
-0.051156	0.100164
-0.051162	0.100165
-0.051169	0.100166
-0.051176	0.100167
-0.051183	0.100168
-0.051190	0.100169
-0.051196	0.100170
-0.051203	0.100171
-0.051210	0.100172
-0.051217	0.100173
-0.051224	0.100174
-0.051231	0.100175
-0.051238	0.100176
-0.051245	0.100177
-0.051252	0.100178
-0.051259	0.100179
-0.051266	0.100180
-0.051273	0.100181
-0.051280	0.100182
-0.051288	0.100183
-0.051295	0.100184
-0.051302	0.100185
-0.051309	0.100186
-0.051317	0.100187
-0.051324	0.100188
-0.051331	0.100189
-0.051339	0.100190
-0.051346	0.100191
-0.051353	0.100192
-0.051361	0.100193
-0.051368	0.100194
-0.051376	0.100196
-0.051383	0.100197
-0.051391	0.100198
-0.051398	0.100199
-0.051406	0.100200
-0.051413	0.100201
-0.051421	0.100202
